"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"AQUIFEX_01320",164.537974016584,0.154883509274237,0.176177806869177,0.879131781843823,0.379329827253057,0.998912159871704
"AQUIFEX_01321",104.865739397148,0.0426714711403582,0.227277308834696,0.18775068817536,0.851072093343078,0.998912159871704
"AQUIFEX_01322",236.685195885376,-0.0350179413892136,0.148815585504265,-0.235310980839503,0.813967372907611,0.998912159871704
"AQUIFEX_01323",102.3745627286,0.128112337542836,0.242800424214678,0.527644619885681,0.597746017538589,0.998912159871704
"AQUIFEX_01325",590.722959350471,0.0673818199495494,0.0969961186399918,0.694685734793594,0.487252269815122,0.998912159871704
"AQUIFEX_01326",367.516776662667,0.0956468159478017,0.123976349242748,0.771492438130465,0.440415102858146,0.998912159871704
"AQUIFEX_01327",106.366932951296,0.150567050656182,0.224075302895658,0.671948441932016,0.501616519752794,0.998912159871704
"AQUIFEX_01328",159.296226780791,0.255426325186903,0.180101394693832,1.41823624198536,0.156121804139938,0.998912159871704
"AQUIFEX_01329",214.223942398554,-0.038925451647014,0.157041309595125,-0.247867594503442,0.804236853457034,0.998912159871704
"AQUIFEX_01330",328.828776391378,-0.00952804510094981,0.131407426626308,-0.0725076606822639,0.942197909175101,0.998912159871704
"AQUIFEX_01331",507.851366973349,0.0610326327228912,0.104842027181125,0.582138998680854,0.560473058384705,0.998912159871704
"AQUIFEX_01332",270.390385099319,-0.0437924385967751,0.141491109339027,-0.309506645338712,0.756936157920586,0.998912159871704
"AQUIFEX_01333",315.852065102939,0.0858387299659304,0.133849606369017,0.641307302236488,0.521323045827095,0.998912159871704
"AQUIFEX_01334",83.8882606858832,-0.17048835233449,0.253297276542159,-0.673076136711298,0.500898854643684,0.998912159871704
"AQUIFEX_01335",128.838908533716,0.0797057302511024,0.20522961748766,0.388373428878486,0.697739704724069,0.998912159871704
"AQUIFEX_01336",147.311959397874,0.0895089303939855,0.187995320260818,0.476123183650551,0.633986621251301,0.998912159871704
"AQUIFEX_01337",170.780509751696,0.0520824724736641,0.17248827239411,0.301947904925753,0.762691776201808,0.998912159871704
"AQUIFEX_01344",242.94203122946,-0.00155956003269657,0.150757329394983,-0.0103448372225441,0.991746161311371,0.998912159871704
"AQUIFEX_01345",176.5202873775,0.103572247811608,0.169360211020586,0.611550063544849,0.540835485664567,0.998912159871704
"AQUIFEX_01346",95.1285094046862,0.0544633369509261,0.23545096143389,0.231314990685304,0.817070101577584,0.998912159871704
"AQUIFEX_01347",115.355697726718,0.189062718139974,0.214920125096783,0.879688293754879,0.379028192695256,0.998912159871704
"AQUIFEX_01348",191.74426053846,0.0616643912640803,0.165323703177046,0.372991834075019,0.709154521595194,0.998912159871704
"AQUIFEX_01349",452.651566894771,-8.64447311097292e-05,0.1108899532801,-0.000779554220672957,0.999378005786014,0.999378005786014
"AQUIFEX_01350",189.744556542092,-0.082024990931623,0.165413702538886,-0.49587784852552,0.619980595657368,0.998912159871704
"AQUIFEX_01351",205.247209239357,0.148947261654559,0.162800250935547,0.914908059407892,0.360239898707349,0.998912159871704
"AQUIFEX_01352",124.093225435216,0.170009804857976,0.206518158743162,0.823219642730835,0.410383100592788,0.998912159871704
"AQUIFEX_01353",144.815466198279,-0.138026848029857,0.195953172426397,-0.704386901833407,0.481191860713922,0.998912159871704
"AQUIFEX_01354",0,NA,NA,NA,NA,NA
"AQUIFEX_01355",245.181441274504,0.0602561804034992,0.146503579237289,0.411294937073881,0.680856281587298,0.998912159871704
"AQUIFEX_01356",106.105447767627,-0.250337121330563,0.22378889625396,-1.11863066274064,0.263297736640114,0.998912159871704
"AQUIFEX_01357",7.49250275086305,2.00147524211946,0.838639226471006,2.38657479753441,0.0170061475608852,0.998912159871704
"AQUIFEX_01358",79.8976645269301,-0.215446491430558,0.26196303246396,-0.822430895703567,0.410831701467558,0.998912159871704
"AQUIFEX_01359",289.127599240401,0.0064331146624033,0.141681127757793,0.0454055862217646,0.963784028420634,0.998912159871704
"AQUIFEX_01360",241.691618016666,0.0491368123993472,0.148388940295293,0.331135273973689,0.740542308418225,0.998912159871704
"AQUIFEX_01361",200.743377959116,-0.0272931064799055,0.162068820130878,-0.168404425094631,0.866265127100535,0.998912159871704
"AQUIFEX_01362",361.283576328566,-0.0883418257885309,0.126769642879075,-0.696868933146715,0.485884821537887,0.998912159871704
"AQUIFEX_01363",179.771854718529,0.299111577820733,0.168397920845271,1.77621894806864,0.0756968363485721,0.998912159871704
"AQUIFEX_01364",60.4218260643582,0.120791179970354,0.289632235493515,0.417050193893416,0.676641694122189,0.998912159871704
"AQUIFEX_01365",0,NA,NA,NA,NA,NA
"AQUIFEX_01366",0,NA,NA,NA,NA,NA
"AQUIFEX_01367",0,NA,NA,NA,NA,NA
"AQUIFEX_01368",454.398755987283,-0.03655553493034,0.110158366969798,-0.331845287252327,0.740006085805146,0.998912159871704
"AQUIFEX_01369",110.349386197273,-0.22088436388744,0.219384326438097,-1.00683748686015,0.314012876904173,0.998912159871704
"AQUIFEX_01370",348.546106006181,-0.00266670995633689,0.126391441663325,-0.0210988174613937,0.983166828215022,0.998912159871704
"AQUIFEX_01371",220.708091025667,-0.207821615599042,0.154098723033668,-1.34862646171076,0.177456976754303,0.998912159871704
"AQUIFEX_01372",232.934481887585,-0.112961395722275,0.150883653570886,-0.748665564816839,0.454058803598571,0.998912159871704
"AQUIFEX_01373",177.271445089986,-0.0310715788660694,0.171015773054861,-0.18168838061564,0.85582728512624,0.998912159871704
"AQUIFEX_01374",99.8721101006611,-0.157474403618744,0.233995218695771,-0.672981287807786,0.500959195532241,0.998912159871704
"AQUIFEX_01375",89.389112325169,0.308884177719544,0.242215970387085,1.27524282245269,0.202223308651884,0.998912159871704
"AQUIFEX_01376",156.294936969665,0.121433353173916,0.183436497552822,0.661991232900353,0.507976840363636,0.998912159871704
"AQUIFEX_01377",250.676746352716,0.0474495106934202,0.14510336317484,0.327004899509094,0.743664179490609,0.998912159871704
"AQUIFEX_01378",127.330545963803,-0.00980406462010451,0.216127690759089,-0.0453623715946367,0.96381847321308,0.998912159871704
"AQUIFEX_01379",0,NA,NA,NA,NA,NA
"AQUIFEX_01380",286.629531941585,0.00144992168733254,0.139465060227943,0.0103963077559553,0.991705095975753,0.998912159871704
"AQUIFEX_01382",0,NA,NA,NA,NA,NA
"AQUIFEX_01383",0,NA,NA,NA,NA,NA
"AQUIFEX_01384",0,NA,NA,NA,NA,NA
"AQUIFEX_01385",0,NA,NA,NA,NA,NA
"AQUIFEX_01386",229.698064197606,0.0391445122709429,0.152312591585799,0.257001157050713,0.797177879869521,0.998912159871704
"AQUIFEX_01387",109.359728689047,-0.0644868829165479,0.237320024866318,-0.271729631550785,0.78582991557498,0.998912159871704
"AQUIFEX_01388",113.349297005356,-0.0493399762073447,0.22173176228141,-0.222521012324455,0.823908317799855,0.998912159871704
"AQUIFEX_01389",207.971734700447,-0.0781823913139687,0.156966534037744,-0.498083185650064,0.618425411347677,0.998912159871704
"AQUIFEX_01390",163.291371737462,-0.00740671592747922,0.185292810624953,-0.0399730345850869,0.968114624388817,0.998912159871704
"AQUIFEX_01391",88.3875326818798,0.0666610773021528,0.248278171703824,0.268493508086865,0.788319471284096,0.998912159871704
"AQUIFEX_01392",201.7363229739,-0.112892497454484,0.16281356250932,-0.693385094672453,0.488067913709291,0.998912159871704
"AQUIFEX_01393",169.779058390818,0.137392081259038,0.17573887579648,0.78179674608906,0.434334033652339,0.998912159871704
"AQUIFEX_01394",414.969349480271,-0.0784793387638705,0.121019626568694,-0.648484390416816,0.516671703630956,0.998912159871704
"AQUIFEX_01395",78.9036282742245,0.257744834710764,0.258590538414562,0.996729564395574,0.318895795261835,0.998912159871704
"AQUIFEX_01396",216.221364609381,-0.0985763997842736,0.165549559736322,-0.595449483171569,0.551543057198783,0.998912159871704
"AQUIFEX_01399",419.455025721952,0.0220802203940961,0.115287608290123,0.191522928800214,0.84811591843661,0.998912159871704
"AQUIFEX_01401",0,NA,NA,NA,NA,NA
"AQUIFEX_01402",155.803882782936,0.00139583669352007,0.187533565032525,0.00744312994464743,0.994061296367379,0.998912159871704
"AQUIFEX_01403",1.99740883120825,0.738636819290209,1.38241694892101,0.534308277880071,0.593128266001461,0.998912159871704
"AQUIFEX_01404",280.132636663665,0.0169270633794679,0.144154824125802,0.117422802061039,0.906525015631227,0.998912159871704
"AQUIFEX_01405",167.796360915168,0.173315087012256,0.182066198098433,0.951934454733627,0.341130224369653,0.998912159871704
"AQUIFEX_01406",153.801303481772,-0.0360308653009493,0.184977517421247,-0.19478510579692,0.845561182807837,0.998912159871704
"AQUIFEX_01407",181.764277065925,-0.0540479032455165,0.16820246300073,-0.321326467408993,0.747963000949304,0.998912159871704
"AQUIFEX_01408",149.060508579957,0.122351556764392,0.187148599847541,0.653766882915849,0.513262005608941,0.998912159871704
"AQUIFEX_01409",1.24903530254182,0.585219714585596,3.50201749229886,0.167109306527602,0.867284043434583,0.998912159871704
"AQUIFEX_01410",468.645066080697,-0.0123917700780685,0.110034354212384,-0.112617283636258,0.910333981863177,0.998912159871704
"AQUIFEX_01411",78.3973643336537,0.148685717336656,0.258600978445907,0.574961928722005,0.565317045259038,0.998912159871704
"AQUIFEX_01412",152.801885642554,0.0391905443746366,0.184131661512201,0.21283979111892,0.831451925930225,0.998912159871704
"AQUIFEX_01413",105.364114292696,-0.0395940419809302,0.225282477132241,-0.175752870285107,0.860488097240078,0.998912159871704
"AQUIFEX_01414",74.4056797317605,0.19541437139904,0.263949909403957,0.740346423457081,0.459089818945479,0.998912159871704
"AQUIFEX_01415",0,NA,NA,NA,NA,NA
"AQUIFEX_01416",167.783425850938,0.104576701336269,0.173974202833943,0.601104644440229,0.547770290154301,0.998912159871704
"AQUIFEX_01417",189.754460804701,-0.150589273127433,0.16831120487946,-0.8947073561459,0.370943545326765,0.998912159871704
"AQUIFEX_01418",391.493740103131,-0.0206365468528108,0.119617492932038,-0.172521145084823,0.863027839209528,0.998912159871704
"AQUIFEX_01419",152.296065629438,-0.0268580983828985,0.186230875292476,-0.144219363951964,0.885327250569454,0.998912159871704
"AQUIFEX_01420",302.615832697966,0.0395179156463593,0.138290572459345,0.285760012006436,0.775061937295841,0.998912159871704
"AQUIFEX_01421",220.196883836076,-0.241135644533498,0.161709426819604,-1.49116628063061,0.135917844130874,0.998912159871704
"AQUIFEX_01422",78.900576898943,0.111056141412258,0.257135877057767,0.431896718120391,0.665816480155683,0.998912159871704
"AQUIFEX_01423",10026.8248594848,-5.06539016320531,0.0452157016634737,-112.027237814541,0,0
"AQUIFEX_01424",0,NA,NA,NA,NA,NA
"AQUIFEX_01425",130.841076711802,-0.00971085518899307,0.215797714261789,-0.0449998055920676,0.964107463913836,0.998912159871704
"AQUIFEX_01426",160.038465889311,0.10511430394721,0.180842950781468,0.581246343819231,0.56107443744791,0.998912159871704
"AQUIFEX_01427",109.861148858627,0.0932702219147753,0.219701184543672,0.424532175866513,0.671177744819634,0.998912159871704
"AQUIFEX_01428",217.953661722567,-0.0414096065599849,0.158350542127827,-0.261505934893215,0.793702373332654,0.998912159871704
"AQUIFEX_01429",75.150830739115,0.164686855900146,0.265889204312978,0.619381506389756,0.535665061347627,0.998912159871704
"AQUIFEX_01430",198.733880301984,-0.231027372863845,0.160439823054257,-1.43996277523765,0.149877930978099,0.998912159871704
"AQUIFEX_01431",186.761496092394,0.12497533896586,0.16749462929669,0.746145350992035,0.455579616233638,0.998912159871704
"AQUIFEX_01432",78.6462106592699,-0.025983763315732,0.259153697311493,-0.100263911282348,0.920134807701419,0.998912159871704
"AQUIFEX_01433",99.8687359282961,-0.2735270990224,0.237258028593436,-1.1528676211464,0.248964723837517,0.998912159871704
"AQUIFEX_01434",362.778962119532,0.0113968087501057,0.123277894250988,0.0924481134217166,0.926342014086817,0.998912159871704
"AQUIFEX_01435",123.331594087237,-0.220877035052804,0.21044008425566,-1.04959583072807,0.293903974776656,0.998912159871704
"AQUIFEX_01436",158.80032937636,0.0558560835111224,0.182420851609898,0.306193524578918,0.75945730243012,0.998912159871704
"AQUIFEX_01437",63.9155024680869,0.136902583326871,0.284798290081911,0.480700159005505,0.630729618119818,0.998912159871704
"AQUIFEX_01438",90.8725454321725,-0.0935374967409331,0.248102963924058,-0.377010799312998,0.706165579408052,0.998912159871704
"AQUIFEX_01439",77.8960675220302,-0.146624297955424,0.263642069786247,-0.556149092875437,0.578108936765843,0.998912159871704
"AQUIFEX_01440",280.12981421151,-0.111740794080104,0.138400186870925,-0.807374589633439,0.419450702131381,0.998912159871704
"AQUIFEX_01441",137.827663873403,0.0536690622518979,0.199292146004081,0.269298431112277,0.787700039392984,0.998912159871704
"AQUIFEX_01442",117.34910342117,0.185927811565001,0.213430734981024,0.871138880637464,0.383678326994752,0.998912159871704
"AQUIFEX_01443",152.800656119089,-0.0551213378391355,0.189244480164198,-0.291270518386107,0.770844433315557,0.998912159871704
"AQUIFEX_01444",163.788054226617,0.195340315427209,0.177388688834787,1.10119938712181,0.270809888400651,0.998912159871704
"AQUIFEX_01445",246.671056589727,0.00152555012883183,0.14735446221377,0.0103529279392889,0.991739706199073,0.998912159871704
"AQUIFEX_01446",103.363722973335,-0.0682311502468406,0.225148402750479,-0.303049674851382,0.76185200537326,0.998912159871704
"AQUIFEX_01447",93.3827404625381,-0.0140596194376457,0.250798443406561,-0.0560594366004663,0.955294457997623,0.998912159871704
"AQUIFEX_01448",210.724836592347,0.0698868531308628,0.156435585672786,0.446745239136601,0.655059014016273,0.998912159871704
"AQUIFEX_01449",183.761003071312,-0.155549081040314,0.168069611223793,-0.925503902268168,0.354703854807359,0.998912159871704
"AQUIFEX_01450",2.24770304699665,0.32310216114494,1.27878594180532,0.252663210145087,0.800528479641631,0.998912159871704
"AQUIFEX_01451",204.484286065427,0.0261349754146709,0.157463869776267,0.165974426081392,0.868177076037106,0.998912159871704
"AQUIFEX_01452",145.062797890177,0.0759858245324529,0.190346817068209,0.399196717354218,0.689748261803659,0.998912159871704
"AQUIFEX_01453",89.3858848232919,0.0820600442601342,0.250634642924468,0.32740902575413,0.743358540767826,0.998912159871704
"AQUIFEX_01454",88.8886978346043,0.0662571902849006,0.249905458459472,0.26512902396506,0.790910069259866,0.998912159871704
"AQUIFEX_01455",101.866844782498,-0.0551256308982438,0.229358941775338,-0.240346552314671,0.810061608911645,0.998912159871704
"AQUIFEX_01456",78.8911716020146,-0.0714842356965374,0.26307462841472,-0.271726073043605,0.78583265194371,0.998912159871704
"AQUIFEX_01457",430.448901718482,0.00142705923401459,0.116731494211553,0.0122251432113799,0.990245989941483,0.998912159871704
"AQUIFEX_01458",103.607877179014,-0.0331797347907099,0.230836962076679,-0.143736663713709,0.885708418347252,0.998912159871704
"AQUIFEX_01459",189.757776618464,-0.0137659165210687,0.165321120648258,-0.0832677426035442,0.933638648868301,0.998912159871704
"AQUIFEX_01460",79.3949392219999,-0.125647253906028,0.257383998393819,-0.488170417314666,0.625429136586844,0.998912159871704
"AQUIFEX_01461",0,NA,NA,NA,NA,NA
"AQUIFEX_01462",233.956801685299,0.301252358854152,0.14918999654442,2.01925307213514,0.0434609227068808,0.998912159871704
"AQUIFEX_01463",168.274013974474,-0.0926973599682129,0.180390339635616,-0.513870976436205,0.607342200537875,0.998912159871704
"AQUIFEX_01464",202.74333421936,0.0867390777025354,0.16003085054914,0.54201472656612,0.587808360936343,0.998912159871704
"AQUIFEX_01465",0,NA,NA,NA,NA,NA
"AQUIFEX_01466",102.85511327044,-0.350364454991921,0.243678135164142,-1.43781654745476,0.150486112981333,0.998912159871704
"AQUIFEX_01467",139.564482584003,-0.169069749757707,0.193860499471592,-0.872120675529789,0.383142547962967,0.998912159871704
"AQUIFEX_01468",74.4050519021626,0.0595418363015016,0.265727147490338,0.224071333560929,0.822701797874958,0.998912159871704
"AQUIFEX_01469",123.33970703282,-0.127156953911045,0.207847887925988,-0.611778908026832,0.540684046410805,0.998912159871704
"AQUIFEX_01470",113.603468772358,0.0458543886533595,0.216098037512103,0.212192526971891,0.83195683661272,0.998912159871704
"AQUIFEX_01471",107.601056933757,-0.206346603308619,0.223411462935163,-0.923616902184212,0.355685810558099,0.998912159871704
"AQUIFEX_01472",387.486716855586,0.0387098648514997,0.121325743914916,0.319057304760038,0.749683058791042,0.998912159871704
"AQUIFEX_01473",0,NA,NA,NA,NA,NA
"AQUIFEX_01474",0,NA,NA,NA,NA,NA
"AQUIFEX_01475",146.803673640965,-0.165547694688828,0.188228355782924,-0.879504546486859,0.379127769075065,0.998912159871704
"AQUIFEX_01476",88.3796791942138,-0.0963040232082839,0.244568942953653,-0.393770451984714,0.693750521465095,0.998912159871704
"AQUIFEX_01477",272.159549515795,0.0278567850646138,0.150114465559363,0.185570291049651,0.852781753162894,0.998912159871704
"AQUIFEX_01478",0,NA,NA,NA,NA,NA
"AQUIFEX_01479",407.46061968934,-0.147182340783754,0.116479613521789,-1.26358884901539,0.206377638032588,0.998912159871704
"AQUIFEX_01480",66.4135930794339,0.110032363243688,0.280890329687015,0.391727131960337,0.695259840594306,0.998912159871704
"AQUIFEX_01481",0,NA,NA,NA,NA,NA
"AQUIFEX_01482",117.35424278894,0.124258479988385,0.215032882993441,0.577858038540903,0.56335996720125,0.998912159871704
"AQUIFEX_01483",290.622146085214,0.0213067091239723,0.137764720349525,0.154660126844628,0.87708926584465,0.998912159871704
"AQUIFEX_01484",98.3705386970954,-0.130466699226979,0.242093768357858,-0.538909779099004,0.589949109226187,0.998912159871704
"AQUIFEX_01485",213.712714124017,-0.0794001868709625,0.156399747394768,-0.50767464905521,0.611681529809506,0.998912159871704
"AQUIFEX_01486",240.191683995378,0.0434450817402519,0.147831278183278,0.293882879686596,0.768847400772858,0.998912159871704
"AQUIFEX_01487",258.654317256947,-0.0319037616210772,0.144560754394325,-0.220694487620422,0.825330323884422,0.998912159871704
"AQUIFEX_01488",0,NA,NA,NA,NA,NA
"AQUIFEX_01489",76.6477156127065,-0.0266779730847623,0.260279400050599,-0.102497443437998,0.918361842004468,0.998912159871704
"AQUIFEX_01490",205.220412378251,-0.0194885919012049,0.163612216945786,-0.119114527417366,0.905184621470776,0.998912159871704
"AQUIFEX_01491",84.3931005883171,0.189538949569586,0.248190634546446,0.763682924280998,0.445056219041046,0.998912159871704
"AQUIFEX_01492",593.223219156154,-0.0811433410536205,0.095658694969871,-0.848258917594242,0.39629379157118,0.998912159871704
"AQUIFEX_01493",264.654763410227,-0.0747861744178168,0.142813278022596,-0.523664013972034,0.600512249209607,0.998912159871704
"AQUIFEX_01494",128.829301570076,-0.0432373634658,0.205448508251615,-0.210453528398691,0.833313718355337,0.998912159871704
"AQUIFEX_01495",231.690157009054,-0.0731307572047726,0.150070019472544,-0.487310906347635,0.626038019952655,0.998912159871704
"AQUIFEX_01496",170.268448078967,-0.142443468131896,0.175578890375342,-0.811279008697397,0.417205461952708,0.998912159871704
"AQUIFEX_01497",93.1250050310652,-0.0681103864624239,0.241109202111486,-0.282487710406551,0.777569568698796,0.998912159871704
"AQUIFEX_01498",80.8972878786315,0.126200753433585,0.257982615763792,0.489183168640844,0.624712024538386,0.998912159871704
"AQUIFEX_01499",189.50292307643,0.0965781816483676,0.16405894871727,0.588679754463167,0.556076121532937,0.998912159871704
"AQUIFEX_01500",212.226075748985,-0.039300827003989,0.156746429156195,-0.25072869101743,0.802023876843302,0.998912159871704
"AQUIFEX_01501",0,NA,NA,NA,NA,NA
"AQUIFEX_01502",146.805526580859,-0.185283140226187,0.192908210548302,-0.960473064881777,0.336817180796387,0.998912159871704
"AQUIFEX_01503",224.956381482882,-0.00172625797283868,0.151618747222051,-0.0113855179815628,0.99091586724891,0.998912159871704
"AQUIFEX_01504",186.503343464485,-0.172573721131134,0.16585271994835,-1.04052391293237,0.298096560163646,0.998912159871704
"AQUIFEX_01505",207.970395709931,-0.119798082077924,0.158312901393512,-0.756717115430455,0.449219358595,0.998912159871704
"AQUIFEX_01506",200.235328872988,-0.0848901229311955,0.161796575116968,-0.524671939871567,0.599811266994335,0.998912159871704
"AQUIFEX_01507",150.80099151174,-0.0462891444177312,0.185117300410458,-0.250053043746289,0.802546328255185,0.998912159871704
"AQUIFEX_01508",212.473955854825,-0.00870840240980177,0.155172426244328,-0.056120811026631,0.955245565261856,0.998912159871704
"AQUIFEX_01509",185.513010352697,-0.0568463584893732,0.172520160337352,-0.329505597364469,0.741773563880109,0.998912159871704
"AQUIFEX_01510",113.600481871037,-0.208206894499178,0.216410603917141,-0.96209192493588,0.336003430032878,0.998912159871704
"AQUIFEX_01511",197.984513808413,0.0707057270381624,0.168300301251279,0.420116461542134,0.674400377669131,0.998912159871704
"AQUIFEX_01512",173.529495194016,0.0387958965556645,0.172761245794298,0.224563653597738,0.822318742923552,0.998912159871704
"AQUIFEX_01513",184.257603307828,0.111056487227631,0.168261000998412,0.660025119122403,0.509237709841971,0.998912159871704
"AQUIFEX_01514",100.370295518213,0.0445390679963837,0.230803439183246,0.192974022198265,0.846979312964205,0.998912159871704
"AQUIFEX_01515",80.3983740468776,0.198913222240791,0.254746776211379,0.780827240285628,0.434904110331953,0.998912159871704
"AQUIFEX_01516",304.113358143158,0.0535536297302995,0.135037328959307,0.396583893824187,0.691674331518013,0.998912159871704
"AQUIFEX_01517",330.060943472854,0.0320903897760358,0.13116865201683,0.244649840359099,0.806727569432911,0.998912159871704
"AQUIFEX_01518",105.859283324927,0.165082051765107,0.233074372567066,0.708280579914918,0.478771034513072,0.998912159871704
"AQUIFEX_01519",229.447275513309,-0.0330456337592703,0.15234230336067,-0.216916989111257,0.828273037417736,0.998912159871704
"AQUIFEX_01520",0,NA,NA,NA,NA,NA
"AQUIFEX_01521",205.235703761225,0.0225122242270522,0.158244984882491,0.142261849522557,0.886873179648789,0.998912159871704
"AQUIFEX_01522",224.213593435025,0.0978871984778161,0.151810331436129,0.644799319992265,0.519057242668319,0.998912159871704
"AQUIFEX_01523",273.134692880004,-0.0248509122757224,0.141354920244683,-0.175805074437493,0.860447082908224,0.998912159871704
"AQUIFEX_01524",0,NA,NA,NA,NA,NA
"AQUIFEX_01525",199.743540100589,0.0880586111178029,0.166723361119303,0.528172000172131,0.59737996131368,0.998912159871704
"AQUIFEX_01526",250.929074615559,0.136509384845274,0.144881837411015,0.942211855430923,0.346084185384526,0.998912159871704
"AQUIFEX_01527",150.058532999832,-0.147581157724369,0.196440838839094,-0.751275338654269,0.452486967777231,0.998912159871704
"AQUIFEX_01528",0,NA,NA,NA,NA,NA
"AQUIFEX_01529",192.740642028095,-0.163134547762287,0.162651420798421,-1.00297032120281,0.315875181174034,0.998912159871704
"AQUIFEX_01530",191.506548622425,-0.0399783636233412,0.165960155621682,-0.240891336077528,0.809639337252876,0.998912159871704
"AQUIFEX_01531",127.077440405892,-0.0835145242761154,0.205422103022508,-0.406550819251251,0.684337924917935,0.998912159871704
"AQUIFEX_01532",305.096451194687,-0.0788158771454679,0.137977366636992,-0.571223230784121,0.567848332867948,0.998912159871704
"AQUIFEX_01537",149.811409531396,0.290989806280036,0.186620357190392,1.55926079373626,0.118934667157781,0.998912159871704
"AQUIFEX_01538",0,NA,NA,NA,NA,NA
"AQUIFEX_01540",147.318802807465,0.109015095101698,0.195370007838821,0.557992991389112,0.576849170041625,0.998912159871704
"AQUIFEX_01541",88.8842974095636,0.131275167142027,0.244583178899167,0.536730153450768,0.591454024333733,0.998912159871704
"AQUIFEX_01542",136.822740536428,0.149061368770367,0.196461410628666,0.758731031673747,0.448013469786148,0.998912159871704
"AQUIFEX_01543",126.330231982841,-0.0326774653513435,0.209037133855876,-0.156323734202524,0.875777849127468,0.998912159871704
"AQUIFEX_01544",79.3971027423702,0.0559263182370965,0.255630501594518,0.218777954462598,0.826823020666986,0.998912159871704
"AQUIFEX_01545",900.828550186615,-0.0161319039725181,0.0755883020162707,-0.213417996465189,0.831000944687912,0.998912159871704
"AQUIFEX_01546",929.541745756267,0.0379069205242034,0.0749781873039496,0.505572645688736,0.613156688579215,0.998912159871704
"AQUIFEX_01547",344.793822434559,-0.0256603677801749,0.128292104041143,-0.20001517608555,0.841468712145052,0.998912159871704
"AQUIFEX_01548",217.962697513021,0.0577087403780996,0.154965025778498,0.372398482097415,0.709596183898919,0.998912159871704
"AQUIFEX_01549",73.910556218017,0.413623617414275,0.268069760076703,1.54297007352088,0.122838037160974,0.998912159871704
"AQUIFEX_01550",96.6216739260784,-0.0506941758397004,0.23378328911326,-0.216842598254064,0.828331013077996,0.998912159871704
"AQUIFEX_01551",117.597752479134,0.191701308078168,0.212396960819501,0.902561445976053,0.366758696197674,0.998912159871704
"AQUIFEX_01552",148.558455046927,-0.0325085637214082,0.187679841032683,-0.173212869014244,0.862484108526098,0.998912159871704
"AQUIFEX_01554",210.729281996371,0.0424782568015745,0.156625889617928,0.271208399232053,0.786230753342372,0.998912159871704
"AQUIFEX_01555",97.1232446539201,0.0534191973507976,0.232045458057809,0.230210053658923,0.817928549958101,0.998912159871704
"AQUIFEX_01556",142.310264901876,0.102844473592483,0.195534136383288,0.525966849035943,0.598911240508129,0.998912159871704
"AQUIFEX_01557",158.790004029542,-0.189375283856411,0.180650796050692,-1.04829476535089,0.294502820653367,0.998912159871704
"AQUIFEX_01558",0,NA,NA,NA,NA,NA
"AQUIFEX_01559",298.6116858339,0.05939677064353,0.136084441927914,0.436469957932394,0.66249579133062,0.998912159871704
"AQUIFEX_01560",253.171069916582,0.132492444236075,0.144868798139418,0.914568533305336,0.36041818424346,0.998912159871704
"AQUIFEX_01561",79.1476263595711,0.156384289879278,0.26057957336807,0.600140248362388,0.548412771023255,0.998912159871704
"AQUIFEX_01562",111.602901851797,0.176051307508819,0.222137033329502,0.792534701981356,0.428048965876384,0.998912159871704
"AQUIFEX_01563",357.547380789848,0.0981875314441278,0.125405965721613,0.782957420559184,0.43365211646095,0.998912159871704
"AQUIFEX_01564",119.842361952739,-0.118840427077272,0.21126842812112,-0.56250916492426,0.573769161096407,0.998912159871704
"AQUIFEX_01565",1.24850414188263,0.586444572735527,1.68448116186482,0.348145521607555,0.727730898848925,0.998912159871704
"AQUIFEX_01566",256.910325173524,-0.113560147325036,0.144652372448122,-0.785055546640016,0.432421001664596,0.998912159871704
"AQUIFEX_01567",335.803387472483,0.0251296418336275,0.130642754511878,0.192353888491709,0.847465009512471,0.998912159871704
"AQUIFEX_01568",159.043903540514,-0.00307210981558889,0.179753055473732,-0.0170907237570592,0.98636423920254,0.998912159871704
"AQUIFEX_01569",66.4053456799708,-0.193923029008812,0.288280078431287,-0.672689663691189,0.50114474482164,0.998912159871704
"AQUIFEX_01570",106.097687628523,-0.401588886260824,0.227745905199161,-1.76331989771513,0.0778465512209977,0.998912159871704
"AQUIFEX_01571",131.57269199774,0.16054712119162,0.209617057742908,0.765906758354221,0.443731784305924,0.998912159871704
"AQUIFEX_01572",65.4106649537821,-0.108639285716999,0.28119557429444,-0.386347779439951,0.699239119290294,0.998912159871704
"AQUIFEX_01573",121.586339619862,-0.158640271892258,0.209688529088632,-0.756551980128601,0.449318319599296,0.998912159871704
"AQUIFEX_01574",4.99501720987039,1.22370001517144,0.924505060812727,1.32362716770386,0.185626897810255,0.998912159871704
"AQUIFEX_01575",170.523342116921,0.0649142780520294,0.176192123611443,0.36842894404965,0.712553418717002,0.998912159871704
"AQUIFEX_01576",60.4249952496349,0.0968155241354015,0.293027347878129,0.330397571545668,0.741099576234297,0.998912159871704
"AQUIFEX_01577",130.827557150877,-0.130791014456487,0.200889488343272,-0.65105952300001,0.515008064066139,0.998912159871704
"AQUIFEX_01578",157.539528570373,-0.0304894184724126,0.182077710046299,-0.167452778622159,0.867013800033396,0.998912159871704
